iso_code,country,year,gdp,population,fossil_fuel_consumption,coal_consumption,coal_production,gas_consumption,gas_production,oil_consumption,oil_production,low_carbon_consumption,renewables_consumption,biofuel_consumption,hydro_consumption,solar_consumption,wind_consumption,other_renewable_consumption,nuclear_consumption
LUX,Luxembourg,2001,25977962496.0,440000.0,39.368,1.377,0.0,8.68,0.0,29.311,0.0,0.463,0.463,0.0,0.326,0.0,0.066,0.071,0.0
LUX,Luxembourg,2002,26320701440.0,444000.0,43.133,0.857,0.0,12.407,0.0,29.869,0.0,0.415,0.415,0.0,0.273,0.0,0.067,0.074,0.0
LUX,Luxembourg,2003,25401974784.0,447000.0,45.285,0.658,0.0,12.56,0.0,32.067,0.0,0.385,0.385,0.0,0.216,0.004,0.071,0.093,0.0
LUX,Luxembourg,2004,24444045312.0,452000.0,51.204,0.925,0.0,13.908,0.0,36.371,0.0,0.528,0.528,0.0,0.282,0.025,0.107,0.115,0.0
LUX,Luxembourg,2005,24792096768.0,458000.0,51.939,0.902,0.0,13.68,0.0,37.357,0.0,0.562,0.562,0.0,0.25,0.048,0.141,0.124,0.0
LUX,Luxembourg,2006,26457731072.0,466000.0,50.909,1.077,0.0,14.309,0.0,35.522,0.0,0.657,0.657,0.0,0.298,0.056,0.155,0.148,0.0
LUX,Luxembourg,2007,28851822592.0,475000.0,48.843,0.912,0.0,13.357,0.0,34.575,0.0,0.703,0.703,0.0,0.31,0.056,0.171,0.166,0.0
LUX,Luxembourg,2008,27093080064.0,485000.0,48.435,0.871,0.0,12.714,0.0,34.849,0.0,0.745,0.745,0.0,0.349,0.053,0.16,0.184,0.0
LUX,Luxembourg,2009,27566755840.0,497000.0,46.341,0.778,0.0,12.938,0.0,32.625,0.0,0.703,0.703,0.0,0.278,0.053,0.167,0.205,0.0
LUX,Luxembourg,2010,29648912384.0,508000.0,48.863,0.779,0.0,13.916,0.0,34.167,0.0,0.699,0.699,0.0,0.281,0.055,0.144,0.219,0.0
LUX,Luxembourg,2011,28096120832.0,519000.0,47.574,0.679,0.0,12.005,0.0,34.89,0.0,0.637,0.637,0.0,0.163,0.067,0.166,0.241,0.0
LUX,Luxembourg,2012,30788435968.0,531000.0,46.515,0.625,0.0,12.224,0.0,33.667,0.0,0.793,0.793,0.0,0.253,0.099,0.2,0.242,0.0
LUX,Luxembourg,2013,30693855232.0,543000.0,44.014,0.557,0.0,10.35,0.0,33.108,0.0,0.948,0.948,0.0,0.305,0.189,0.213,0.241,0.0
LUX,Luxembourg,2014,37246500864.0,555000.0,42.34,0.621,0.0,9.806,0.0,31.913,0.0,1.012,1.012,0.0,0.274,0.241,0.203,0.293,0.0
LUX,Luxembourg,2015,38716084224.0,567000.0,40.873,0.571,0.0,8.943,0.0,31.359,0.0,1.09,1.09,0.0,0.251,0.262,0.258,0.319,0.0
LUX,Luxembourg,2016,40329289728.0,579000.0,40.176,0.609,0.0,8.247,0.0,31.32,0.0,1.15,1.15,0.0,0.29,0.252,0.255,0.352,0.0
MYS,Malaysia,2000,278000000000.0,23194000.0,588.768,28.893,0.0,287.54,496.822,272.335,389.57,21.014,21.014,0.0,19.428,0.0,0.0,1.586,0.0
MYS,Malaysia,2001,274000000000.0,23709000.0,595.698,34.53,0.0,277.097,490.24,284.072,378.36,18.325,18.325,0.0,16.741,0.0,0.0,1.584,0.0
MYS,Malaysia,2002,293000000000.0,24208000.0,640.729,42.328,0.0,280.888,505.882,317.513,397.313,15.956,15.956,0.0,14.848,0.0,0.0,1.109,0.0
MYS,Malaysia,2003,311000000000.0,24699000.0,699.176,61.784,0.0,302.659,527.223,334.733,411.194,15.002,15.002,0.0,13.867,0.0,0.0,1.135,0.0
MYS,Malaysia,2004,342000000000.0,25191000.0,744.667,77.079,0.0,326.943,601.423,340.646,421.566,16.646,16.646,0.0,15.086,0.0,0.0,1.56,0.0
MYS,Malaysia,2005,380000000000.0,25691000.0,794.46,80.066,0.0,373.73,677.0,340.664,396.561,17.752,17.752,0.0,16.158,0.0,0.0,1.594,0.0
MYS,Malaysia,2006,396000000000.0,26202000.0,825.322,84.819,0.0,388.64,674.659,351.863,373.591,18.569,18.569,0.0,16.901,0.0,0.0,1.668,0.0
MYS,Malaysia,2007,435000000000.0,26720000.0,882.037,102.822,0.0,404.015,676.288,375.2,387.038,17.841,17.841,0.0,15.823,0.0,0.0,2.018,0.0
MYS,Malaysia,2008,476000000000.0,27236000.0,909.055,113.689,0.0,435.497,692.051,359.869,389.986,22.712,22.712,0.0,20.609,0.0,0.0,2.103,0.0
MYS,Malaysia,2009,453000000000.0,27735000.0,881.416,123.463,0.0,400.224,661.657,357.729,369.245,21.731,21.731,0.0,18.076,0.0,0.0,3.655,0.0
MYS,Malaysia,2010,489000000000.0,28208000.0,910.841,171.742,0.0,380.232,650.821,358.868,383.983,19.878,19.878,0.0,16.585,0.0,0.0,3.293,0.0
MYS,Malaysia,2011,545000000000.0,28651000.0,938.526,171.684,0.0,383.174,669.512,383.669,344.438,24.861,24.861,0.0,20.877,0.0,0.0,3.984,0.0
MYS,Malaysia,2012,577000000000.0,29068000.0,1006.504,184.584,0.0,420.157,692.508,401.762,349.141,27.714,27.714,0.0,23.828,0.018,0.0,3.868,0.0
MYS,Malaysia,2013,614000000000.0,29469000.0,1048.004,175.112,0.0,445.674,725.887,427.218,333.408,33.394,33.394,0.0,30.208,0.361,0.0,2.825,0.0
MYS,Malaysia,2014,628000000000.0,29867000.0,1054.519,178.483,0.0,447.092,721.742,428.944,345.973,36.413,36.413,0.0,34.071,0.578,0.0,1.764,0.0
MYS,Malaysia,2015,659000000000.0,30271000.0,1067.692,202.297,0.0,468.399,768.461,396.997,373.747,37.815,37.815,0.0,35.224,0.691,0.0,1.9,0.0
MYS,Malaysia,2016,687000000000.0,30685000.0,1111.393,217.847,0.0,449.93,766.955,443.615,386.686,53.047,53.047,0.0,50.356,0.78,0.0,1.911,0.0
MEX,Mexico,2000,1120000000000.0,98900000.0,1495.734,76.187,62.973,359.133,333.787,1060.413,1977.628,132.446,109.61,0.0,91.875,0.019,0.053,17.663,22.836
MEX,Mexico,2001,1130000000000.0,100298000.0,1488.39,83.674,48.405,361.906,331.407,1042.81,2042.015,119.869,95.787,0.0,78.474,0.022,0.05,17.241,24.082
MEX,Mexico,2002,1140000000000.0,101685000.0,1548.021,140.106,39.437,410.689,337.278,997.227,2064.699,112.537,85.813,0.918,68.169,0.022,0.058,16.646,26.725
MEX,Mexico,2003,1170000000000.0,103081000.0,1571.816,103.318,51.329,445.094,348.404,1023.403,2185.214,102.607,73.997,0.905,54.085,0.022,0.052,18.934,28.61
MEX,Mexico,2004,1260000000000.0,104515000.0,1650.929,105.72,68.347,480.22,370.271,1064.989,2206.608,113.701,88.813,0.924,68.153,0.024,0.054,19.658,24.888
MEX,Mexico,2005,1360000000000.0,106005000.0,1751.339,133.43,70.614,527.124,443.119,1090.786,2165.374,126.587,97.523,1.024,74.535,0.024,0.051,21.889,29.064
MEX,Mexico,2006,1450000000000.0,107560000.0,1805.725,143.198,78.72,582.883,484.522,1079.644,2119.554,131.63,102.585,1.043,81.382,0.027,0.12,20.013,29.045
MEX,Mexico,2007,1520000000000.0,109171000.0,1823.536,131.584,84.943,570.414,468.586,1121.538,1999.798,123.903,96.223,1.005,72.621,0.024,0.659,21.914,27.68
MEX,Mexico,2008,1570000000000.0,110815000.0,1836.306,117.545,80.505,599.966,472.306,1118.794,1821.741,152.025,126.145,1.036,103.541,0.05,0.673,20.844,25.88
MEX,Mexico,2009,1480000000000.0,112464000.0,1852.331,119.747,70.741,651.689,525.831,1080.896,1702.935,120.212,92.663,1.124,70.104,0.071,1.565,19.799,27.549
MEX,Mexico,2010,1590000000000.0,114093000.0,1894.152,148.119,85.136,660.446,511.779,1085.587,1690.585,136.114,120.784,1.174,96.884,0.081,3.231,19.415,15.329
MEX,Mexico,2011,1720000000000.0,115695000.0,1983.096,171.327,108.967,708.085,520.99,1103.684,1678.022,144.695,118.549,1.086,93.994,0.106,4.272,19.091,26.146
MEX,Mexico,2012,1740000000000.0,117274000.0,2007.305,149.266,86.335,736.538,508.502,1121.5,1670.344,133.13,110.542,1.255,82.194,0.178,9.5,17.415,22.588
MEX,Mexico,2013,1770000000000.0,118827000.0,2016.594,148.227,83.299,777.951,524.881,1090.415,1646.987,132.938,102.728,1.255,71.741,0.271,10.713,18.747,30.211
MEX,Mexico,2014,1810000000000.0,120355000.0,1977.481,147.939,84.369,788.485,512.998,1041.057,1591.858,160.627,135.999,1.942,98.979,0.562,16.354,18.162,24.628
MEX,Mexico,2015,1860000000000.0,121858000.0,1984.575,147.651,79.913,807.83,479.47,1029.095,1480.593,151.065,121.778,2.06,78.148,0.622,22.123,18.824,29.287
MEX,Mexico,2016,1880000000000.0,123333000.0,2011.499,144.633,70.601,830.301,436.515,1036.564,1409.016,151.12,124.545,2.185,77.198,0.634,26.099,18.43,26.574
MAR,Morocco,2000,133000000000.0,28794000.0,115.151,31.227,0.0,0.442,0.0,83.483,0.0,2.172,2.172,0.0,1.994,0.0,0.178,0.0,0.0
MAR,Morocco,2001,135000000000.0,29126000.0,123.768,39.693,0.0,0.437,0.0,83.637,0.0,2.948,2.948,0.0,2.38,0.0,0.568,0.0,0.0
MAR,Morocco,2002,134000000000.0,29455000.0,127.038,39.472,0.0,0.529,0.0,87.036,0.0,2.841,2.841,0.0,2.309,0.0,0.532,0.0,0.0
MAR,Morocco,2003,139000000000.0,29783000.0,125.651,38.06,0.0,0.507,0.0,87.084,0.0,4.481,4.481,0.0,3.928,0.0,0.553,0.0,0.0
MAR,Morocco,2004,138000000000.0,30115000.0,143.366,42.101,0.0,0.65,0.0,100.616,0.0,4.846,4.846,0.0,4.308,0.0,0.538,0.0,0.0
MAR,Morocco,2005,137000000000.0,30456000.0,157.734,44.148,0.0,4.252,0.0,109.334,0.0,3.15,3.15,0.0,2.595,0.0,0.555,0.0,0.0
MAR,Morocco,2006,151000000000.0,30805000.0,161.042,44.892,0.0,5.277,0.0,110.873,0.0,3.116,3.116,0.0,2.626,0.0,0.49,0.0,0.0
MAR,Morocco,2007,163000000000.0,31164000.0,159.466,37.596,0.0,5.953,0.0,115.917,0.0,3.137,3.137,0.0,2.396,0.0,0.741,0.0,0.0
MAR,Morocco,2008,185000000000.0,31537000.0,176.278,42.616,0.0,5.879,0.0,127.784,0.0,3.205,3.205,0.0,2.417,0.0,0.787,0.0,0.0
MAR,Morocco,2009,199000000000.0,31929000.0,167.05,31.47,0.0,6.458,0.0,129.122,0.0,7.764,7.764,0.0,6.738,0.0,1.026,0.0,0.0
MAR,Morocco,2010,215000000000.0,32343000.0,183.009,32.415,0.0,6.975,0.0,143.619,0.0,10.76,10.76,0.0,9.042,0.0,1.718,0.0,0.0
MAR,Morocco,2011,238000000000.0,32782000.0,196.694,34.626,0.0,8.829,0.0,153.239,0.0,6.991,6.991,0.0,5.197,0.0,1.794,0.0,0.0
MAR,Morocco,2012,244000000000.0,33242000.0,201.169,35.171,0.0,11.808,0.0,154.191,0.0,6.076,6.076,0.0,4.201,0.0,1.875,0.0,0.0
MAR,Morocco,2013,251000000000.0,33716000.0,202.314,34.902,0.0,11.449,0.0,155.963,0.0,10.241,10.241,0.0,7.13,0.0,3.11,0.0,0.0
MAR,Morocco,2014,249000000000.0,34192000.0,206.634,46.953,0.0,11.096,0.0,148.585,0.0,9.063,9.063,0.0,4.167,0.0,4.896,0.0,0.0
MAR,Morocco,2015,260000000000.0,34664000.0,208.22,51.697,0.0,11.298,0.0,145.225,0.0,11.157,11.157,0.0,4.769,0.014,6.373,0.0,0.0
MAR,Morocco,2016,264000000000.0,35126000.0,210.017,49.816,0.0,11.482,0.0,148.719,0.0,11.712,11.712,0.0,3.158,1.01,7.545,0.0,0.0
NLD,Netherlands,2000,636000000000.0,15926000.0,986.378,90.278,0.0,409.917,613.612,486.183,0.0,19.199,8.312,0.0,0.396,0.021,2.303,5.592,10.887
NLD,Netherlands,2001,642000000000.0,16018000.0,1024.025,96.111,0.0,418.195,646.473,509.719,0.0,20.107,9.144,0.0,0.324,0.036,2.277,6.508,10.963
NLD,Netherlands,2002,650000000000.0,16110000.0,1022.691,96.667,0.0,413.973,635.195,512.051,0.0,21.642,10.911,0.0,0.301,0.047,2.594,7.97,10.731
NLD,Netherlands,2003,638000000000.0,16201000.0,1029.643,100.0,0.0,416.834,607.167,512.809,0.0,21.758,10.811,0.0,0.196,0.084,3.591,6.94,10.946
NLD,Netherlands,2004,651000000000.0,16287000.0,1061.811,98.611,0.0,426.778,716.167,536.422,0.0,24.75,14.403,0.0,0.259,0.09,5.054,9.001,10.346
NLD,Netherlands,2005,694000000000.0,16367000.0,1078.146,94.167,0.0,414.556,653.334,569.423,0.0,30.835,20.082,0.0,0.237,0.092,5.56,14.194,10.753
NLD,Netherlands,2006,729000000000.0,16440000.0,1054.879,89.722,0.0,398.084,645.028,567.073,0.0,31.317,22.044,0.477,0.281,0.094,7.308,13.883,9.274
NLD,Netherlands,2007,778000000000.0,16507000.0,1069.354,97.778,0.0,388.056,620.028,583.521,0.0,35.214,24.057,3.854,0.284,0.095,9.13,10.695,11.157
NLD,Netherlands,2008,781000000000.0,16568000.0,1051.266,92.5,0.0,403.889,709.084,554.877,0.0,39.398,28.393,3.368,0.264,0.103,11.241,13.418,11.005
NLD,Netherlands,2009,749000000000.0,16626000.0,1030.884,87.222,0.0,413.584,655.001,530.078,0.0,43.981,32.836,4.408,0.255,0.117,12.024,16.032,11.145
NLD,Netherlands,2010,738000000000.0,16683000.0,1095.291,87.778,0.0,467.584,752.667,539.93,0.0,42.325,31.976,2.735,0.272,0.155,10.411,18.403,10.349
NLD,Netherlands,2011,744000000000.0,16738000.0,1042.319,86.583,0.0,409.278,694.973,546.457,0.0,46.532,35.802,3.82,0.148,0.26,13.217,18.357,10.731
NLD,Netherlands,2012,761000000000.0,16792000.0,1006.845,95.139,0.0,392.834,684.028,518.872,0.0,46.356,36.273,3.963,0.269,0.654,12.832,18.555,10.083
NLD,Netherlands,2013,817000000000.0,16844000.0,979.321,95.195,0.0,391.111,724.056,493.015,0.0,42.452,35.05,3.786,0.293,1.321,14.407,15.244,7.401
NLD,Netherlands,2014,805000000000.0,16893000.0,920.421,105.306,0.0,344.722,603.862,470.392,0.0,44.638,34.226,4.432,0.285,1.997,14.754,12.758,10.412
NLD,Netherlands,2015,821000000000.0,16938000.0,928.086,128.083,0.0,340.806,458.723,459.196,0.0,48.766,38.449,3.806,0.235,2.837,19.099,12.472,10.316
NLD,Netherlands,2016,839000000000.0,16981000.0,944.085,118.695,0.0,351.528,442.861,473.862,0.0,50.066,40.107,3.053,0.252,3.922,20.547,12.334,9.959
NZL,New Zealand,2000,98350137344.0,3859000.0,147.255,12.86,25.375,58.778,0.0,75.617,0.0,77.874,77.874,0.0,67.875,0.0,0.334,9.665,0.0
NZL,New Zealand,2001,101000000000.0,3908000.0,154.113,15.927,28.83,62.017,0.0,76.169,0.0,69.339,69.339,0.0,59.834,0.0,0.384,9.121,0.0
NZL,New Zealand,2002,105000000000.0,3963000.0,153.801,15.919,33.145,59.208,0.0,78.675,0.0,77.335,77.335,0.0,68.2,0.0,0.426,8.708,0.0
NZL,New Zealand,2003,107000000000.0,4022000.0,151.137,22.974,37.635,44.671,0.0,83.491,0.0,73.227,73.227,0.0,64.357,0.0,0.399,8.47,0.0
NZL,New Zealand,2004,108000000000.0,4080000.0,148.118,23.739,38.05,40.761,0.0,83.619,0.0,83.418,83.418,0.0,73.739,0.0,0.979,8.7,0.0
NZL,New Zealand,2005,110000000000.0,4135000.0,149.945,26.427,38.731,37.607,0.0,85.91,0.0,74.162,74.162,0.0,62.748,0.0,1.653,9.761,0.0
NZL,New Zealand,2006,112000000000.0,4186000.0,150.967,26.022,41.676,38.195,0.0,86.751,0.0,75.068,75.068,0.0,63.01,0.0,1.663,10.395,0.0
NZL,New Zealand,2007,121000000000.0,4233000.0,149.492,19.721,34.673,42.214,0.0,87.557,0.0,76.118,76.118,0.0,62.795,0.009,2.47,10.844,0.0
NZL,New Zealand,2008,122000000000.0,4278000.0,151.921,24.472,34.736,39.115,0.0,88.334,0.0,74.28,74.28,0.0,58.991,0.009,2.794,12.485,0.0
NZL,New Zealand,2009,127000000000.0,4323000.0,143.95,18.819,32.314,40.218,0.0,84.913,0.0,81.632,81.632,0.0,63.533,0.009,3.873,14.216,0.0
NZL,New Zealand,2010,133000000000.0,4370000.0,145.097,16.072,38.578,44.068,0.0,84.957,0.0,85.484,85.484,0.0,64.471,0.01,4.269,16.734,0.0
NZL,New Zealand,2011,138000000000.0,4419000.0,143.934,16.27,35.606,40.216,0.0,87.448,0.0,87.452,87.452,0.0,65.073,0.011,5.072,17.296,0.0
NZL,New Zealand,2012,138000000000.0,4468000.0,150.971,20.272,35.329,44.647,0.0,86.052,0.0,81.741,81.741,0.0,58.976,0.012,5.356,17.396,0.0
NZL,New Zealand,2013,144000000000.0,4519000.0,151.438,17.878,33.528,46.827,0.0,86.734,0.0,82.045,82.045,0.0,58.96,0.018,5.176,17.891,0.0
NZL,New Zealand,2014,148000000000.0,4568000.0,157.081,16.51,28.697,52.166,0.0,88.405,0.0,87.536,87.536,0.0,61.887,0.047,5.627,19.974,0.0
NZL,New Zealand,2015,153000000000.0,4615000.0,157.54,16.673,23.706,48.658,0.0,92.209,0.0,89.439,89.439,0.0,62.055,0.092,5.981,21.312,0.0
NZL,New Zealand,2016,159000000000.0,4659000.0,156.047,13.796,19.881,47.974,0.0,94.278,0.0,92.414,92.414,0.0,65.19,0.142,5.861,21.221,0.0
MKD,North Macedonia,2000,16488744960.0,2035000.0,27.388,15.545,0.0,0.575,0.0,11.269,0.0,3.25,3.25,0.0,3.25,0.0,0.0,0.0,0.0
MKD,North Macedonia,2001,16442976256.0,2043000.0,27.186,17.188,0.0,0.766,0.0,9.232,0.0,1.728,1.728,0.0,1.728,0.0,0.0,0.0,0.0
MKD,North Macedonia,2002,15967979520.0,2049000.0,26.152,14.943,0.0,0.785,0.0,10.424,0.0,2.076,2.076,0.0,2.076,0.0,0.0,0.0,0.0
MKD,North Macedonia,2003,15636939776.0,2053000.0,27.991,17.205,0.0,0.699,0.0,10.086,0.0,3.743,3.743,0.0,3.743,0.0,0.0,0.0,0.0
MKD,North Macedonia,2004,16150679552.0,2057000.0,27.306,16.35,0.0,0.68,0.0,10.276,0.0,4.012,4.012,0.0,4.012,0.0,0.0,0.0,0.0
MKD,North Macedonia,2005,17840580608.0,2060000.0,28.275,16.966,0.0,0.727,0.0,10.582,0.0,4.013,4.013,0.0,4.013,0.0,0.0,0.0,0.0
MKD,North Macedonia,2006,18750242816.0,2063000.0,28.394,16.487,0.0,0.779,0.0,11.129,0.0,4.41,4.41,0.0,4.41,0.0,0.0,0.0,0.0
MKD,North Macedonia,2007,20142632960.0,2065000.0,29.985,16.918,0.0,0.993,0.0,12.074,0.0,2.683,2.683,0.0,2.683,0.0,0.0,0.0,0.0
MKD,North Macedonia,2008,22155749376.0,2067000.0,29.356,17.338,0.0,1.13,0.0,10.889,0.0,2.217,2.217,0.0,2.217,0.0,0.0,0.0,0.0
MKD,North Macedonia,2009,23594805248.0,2069000.0,27.691,15.55,0.0,0.748,0.0,11.393,0.0,3.332,3.332,0.0,3.332,0.0,0.0,0.0,0.0
MKD,North Macedonia,2010,24086999040.0,2071000.0,27.138,15.057,0.0,1.109,0.0,10.972,0.0,6.339,6.339,0.0,6.339,0.0,0.0,0.0,0.0
MKD,North Macedonia,2011,23513716736.0,2072000.0,29.848,17.197,0.0,1.283,0.0,11.369,0.0,3.717,3.717,0.0,3.714,0.003,0.0,0.0,0.0
MKD,North Macedonia,2012,24459335680.0,2074000.0,28.506,16.187,0.0,1.331,0.0,10.988,0.0,2.689,2.689,0.0,2.681,0.007,0.0,0.0,0.0
MKD,North Macedonia,2013,25922627584.0,2076000.0,25.771,13.54,0.0,1.507,0.0,10.724,0.0,4.079,4.079,0.0,4.055,0.023,0.0,0.0,0.0
MKD,North Macedonia,2014,27426119680.0,2078000.0,24.462,12.529,0.0,1.293,0.0,10.64,0.0,3.287,3.287,0.0,3.071,0.037,0.18,0.0,0.0
MKD,North Macedonia,2015,28476256256.0,2079000.0,24.006,11.297,0.0,1.302,0.0,11.407,0.0,5.132,5.132,0.0,4.718,0.057,0.306,0.051,0.0
MKD,North Macedonia,2016,29162700800.0,2081000.0,25.038,10.188,0.0,2.047,0.0,12.803,0.0,5.197,5.197,0.0,4.771,0.06,0.275,0.091,0.0
NOR,Norway,2000,245000000000.0,4499000.0,160.233,11.545,0.0,42.368,494.225,106.32,1856.782,394.749,394.749,0.0,393.939,0.015,0.084,0.711,0.0
NOR,Norway,2001,245000000000.0,4523000.0,170.193,10.288,0.0,39.263,536.313,120.641,1875.717,333.245,333.245,0.0,332.447,0.015,0.079,0.704,0.0
NOR,Norway,2002,244000000000.0,4546000.0,167.618,8.922,0.0,41.903,651.02,116.792,1824.538,355.537,355.537,0.0,354.73,0.015,0.107,0.685,0.0
NOR,Norway,2003,255000000000.0,4570000.0,174.419,8.712,0.0,45.148,724.128,120.559,1778.247,288.88,288.88,0.0,287.366,0.017,0.599,0.899,0.0
NOR,Norway,2004,276000000000.0,4598000.0,175.57,9.836,0.0,47.741,785.851,117.993,1741.585,296.162,296.162,0.0,294.471,0.017,0.703,0.972,0.0
NOR,Norway,2005,328000000000.0,4632000.0,169.713,8.399,0.0,43.699,851.988,117.615,1604.639,367.26,367.26,0.0,364.984,0.017,1.364,0.896,0.0
NOR,Norway,2006,348000000000.0,4673000.0,170.55,7.205,0.0,43.055,880.034,120.291,1493.363,321.824,321.824,0.0,319.068,0.019,1.7,1.037,0.0
NOR,Norway,2007,352000000000.0,4719000.0,169.242,7.923,0.0,41.755,896.326,119.564,1372.35,358.438,358.438,0.0,355.024,0.019,2.369,1.025,0.0
NOR,Norway,2008,391000000000.0,4771000.0,168.989,8.165,0.0,42.949,993.596,117.875,1326.248,370.52,370.52,0.0,367.042,0.02,2.41,1.048,0.0
NOR,Norway,2009,339000000000.0,4827000.0,166.552,6.5,0.0,41.031,1036.008,119.021,1255.924,331.854,331.854,0.0,328.675,0.02,2.563,0.596,0.0
NOR,Norway,2010,355000000000.0,4886000.0,173.63,8.861,0.0,40.814,1064.46,123.954,1142.588,307.62,307.62,0.0,304.41,0.021,2.292,0.897,0.0
NOR,Norway,2011,399000000000.0,4948000.0,170.504,9.833,0.0,40.198,1005.069,120.473,1081.895,315.955,315.955,0.0,311.73,0.022,3.325,0.879,0.0
NOR,Norway,2012,411000000000.0,5014000.0,168.817,9.528,0.0,40.018,1138.623,119.271,1008.584,369.933,369.933,0.0,365.083,0.023,3.987,0.84,0.0
NOR,Norway,2013,406000000000.0,5079000.0,170.25,9.028,0.0,39.741,1079.303,121.481,961.059,333.96,333.96,0.0,328.105,0.025,4.816,1.014,0.0
NOR,Norway,2014,390000000000.0,5142000.0,166.934,9.889,0.0,43.014,1080.079,114.031,984.629,351.009,351.009,0.0,344.68,0.03,5.642,0.657,0.0
NOR,Norway,2015,396000000000.0,5200000.0,170.093,8.863,0.0,45.096,1162.385,116.134,1015.584,354.386,354.386,0.0,347.342,0.034,6.362,0.648,0.0
NOR,Norway,2016,400000000000.0,5251000.0,163.656,9.1,0.0,43.724,1158.906,110.832,1046.696,364.119,364.119,0.0,358.152,0.06,5.321,0.586,0.0
OMN,Oman,2000,41063723008.0,2268000.0,114.527,0.003,0.0,76.679,103.211,37.845,546.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2001,44382195712.0,2295000.0,126.486,0.002,0.0,84.276,154.247,42.208,544.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2002,46212362240.0,2335000.0,137.646,0.004,0.0,88.282,166.441,49.36,511.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2003,53275885568.0,2386000.0,142.58,0.0,0.0,95.246,183.355,47.334,467.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2004,66722304000.0,2446000.0,132.443,0.009,0.0,86.197,186.576,46.237,446.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2005,73114116096.0,2511000.0,159.327,0.004,0.0,107.783,208.494,51.54,441.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2006,97566883840.0,2581000.0,174.066,0.036,0.0,120.358,242.915,53.673,420.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2007,109000000000.0,2657000.0,173.545,0.008,0.0,121.769,246.065,51.768,404.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2008,131000000000.0,2751000.0,203.783,0.014,0.0,133.611,241.363,70.157,430.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2009,112000000000.0,2876000.0,204.161,0.016,0.0,137.176,239.14,66.969,460.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2010,125000000000.0,3041000.0,239.875,0.345,0.0,162.995,256.978,76.536,490.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2011,140000000000.0,3251000.0,262.053,0.118,0.0,181.137,271.279,80.798,501.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2012,154000000000.0,3498000.0,284.885,0.359,0.0,196.871,283.22,87.655,522.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,2013,160000000000.0,3765000.0,318.336,0.522,0.0,216.755,307.859,101.058,535.066,0.003,0.003,0.0,0.0,0.003,0.0,0.0,0.0
OMN,Oman,2014,156000000000.0,4027000.0,316.919,0.416,0.0,212.578,293.491,103.925,536.654,0.003,0.003,0.0,0.0,0.003,0.0,0.0,0.0
OMN,Oman,2015,163000000000.0,4267000.0,334.8,0.572,0.0,229.707,307.471,104.521,557.693,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0
OMN,Oman,2016,168000000000.0,4479000.0,336.058,0.641,0.0,228.405,314.775,107.012,572.616,0.009,0.009,0.0,0.0,0.009,0.0,0.0,0.0
PAK,Pakistan,2000,383000000000.0,142344000.0,426.193,23.586,16.878,179.525,179.525,223.082,0.0,53.974,51.347,0.0,48.773,0.0,0.0,2.574,2.627
PAK,Pakistan,2001,389000000000.0,145978000.0,432.748,24.481,17.035,189.545,189.545,218.722,0.0,58.644,52.888,0.0,50.481,0.0,0.0,2.407,5.757
PAK,Pakistan,2002,409000000000.0,149550000.0,446.137,27.447,18.237,205.494,205.494,213.196,0.0,63.817,58.618,0.0,55.984,0.0,0.0,2.634,5.199
PAK,Pakistan,2003,428000000000.0,153092992.0,479.609,34.865,17.447,255.504,255.504,189.239,0.0,75.038,69.849,0.0,67.012,0.0,0.0,2.836,5.189
PAK,Pakistan,2004,464000000000.0,156664992.0,537.07,38.947,17.735,306.766,306.766,191.357,0.0,80.418,73.881,0.0,70.967,0.0,0.0,2.914,6.537
PAK,Pakistan,2005,516000000000.0,160304000.0,551.304,43.307,18.221,326.102,326.102,181.895,0.0,89.405,82.578,0.0,82.578,0.0,0.0,0.0,6.827
PAK,Pakistan,2006,567000000000.0,164023008.0,588.286,46.153,20.93,333.195,333.195,208.938,0.0,87.63,80.859,0.0,80.859,0.0,0.0,0.0,6.771
PAK,Pakistan,2007,602000000000.0,167808000.0,628.484,63.165,19.3,338.003,338.003,227.316,0.0,90.304,84.147,0.0,84.147,0.001,0.0,0.0,6.157
PAK,Pakistan,2008,647000000000.0,171648992.0,646.444,69.658,20.784,346.076,346.076,230.71,0.0,76.784,72.173,0.0,72.168,0.004,0.0,0.0,4.611
